trip_id,stop_id,route_id,delay_sec
6170668-L3_A_48__14:38-JANV2025-L3-Semaine-09,2798,L3,0
6170668-L3_A_48__14:38-JANV2025-L3-Semaine-09,2800,L3,60
6018945-55_A_48_5502_18:40-PROJET2025-55-Semaine-08,5020,55,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1150,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,314,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,87,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,703,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,700,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,463,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,873,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,2656,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,15,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1033,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1208,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1305,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,2910,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1125,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,52,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1446,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1092,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1296,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1016,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1348,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1061,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,478,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,303,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,324,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,404,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1455,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,938,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,1476,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,279,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,711,57,0
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,526,57,60
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,510,57,120
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,801,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,772,57,300
6409592-57_A_50_5705_14:42-SETP2025-57-Semaine-06,2826,57,0
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,2688,14,120
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,2870,14,0
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,2766,14,300
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,569,14,120
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,135,14,60
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7162,14,60
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7154,14,0
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7129,14,120
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7044,14,60
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7175,14,120
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7167,14,60
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7281,14,60
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7269,14,300
6253094-14_R_99_1408_15:42-SETP2025-14-L-Ma-J-V-38,7109,14,0
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,1407,L1,120
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2501,L1,0
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2527,L1,300
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2540,L1,60
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2534,L1,120
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2536,L1,60
6452809-T1_A_12_VT123_14:05-SETP2025-L1-Semaine-04,2542,L1,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,949,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,93,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,229,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1035,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,653,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1171,33,300
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,263,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1170,33,300
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,843,33,300
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,428,33,120
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,961,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1322,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1097,33,300
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,310,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1284,33,120
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,89,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,703,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,700,33,120
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,463,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,88,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1385,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,2916,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,915,33,120
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,102,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,341,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1129,33,300
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,731,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1271,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,1106,33,0
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,380,33,60
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,201,33,120
6416474-33_R_99_3302_14:48-SETP2025-33-L-Ma-J-V-36,243,33,0
6369768-42_A_6_4201_16:24-PROJET2025-42-Semaine-83,4146,42,0
6452872-T1_A_12_VT109_14:39-SETP2025-L1-Semaine-04,2517,L1,0
6452872-T1_A_12_VT109_14:39-SETP2025-L1-Semaine-04,2507,L1,120
4515176-80_R_95_8001_18:43-RESEAU2023-80-Semaine-94,2676,80,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,7146,59,120
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,7014,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6007,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6080,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6177,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6091,59,60
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6087,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6009,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,6020,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,902,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,191,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,2659,59,0
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,1350,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,2884,59,120
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,2837,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,2835,59,300
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,1158,59,60
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,816,59,60
6257329-59_R_98_5905_14:56-PROJET2025-59-Semaine-26,2853,59,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1143,05,60
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,826,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1047,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,740,05,0
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,554,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,630,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1145,05,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,299,05,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,230,05,60
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1211,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,73,05,0
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,199,05,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,66,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1094,05,0
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,46,05,0
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1104,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,378,05,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,729,05,120
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1164,05,60
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,966,05,300
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1160,05,60
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,322,05,60
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,2923,05,0
6446504-05_R_49_0509_14:38-SETP2025-05-L-Ma-J-V-38,1434,05,120
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,2651,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,1309,38,120
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,2977,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,1620,38,0
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,20,38,300
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,964,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,1218,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,1168,38,120
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,21,38,0
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,71,38,0
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,72,38,300
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,493,38,300
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,216,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,967,38,60
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,741,38,300
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,885,38,120
6413114-38_R_99_3804_14:38-SETP2025-38-Semaine-41,1138,38,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1152,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,118,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1457,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1250,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,55,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1505,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,955,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,866,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,754,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,393,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1512,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,27,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,276,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1502,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1028,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1303,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,344,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,422,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,126,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,834,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1271,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1106,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,380,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,376,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,786,18,60
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,57,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,823,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,627,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,982,18,300
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,234,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,482,18,0
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,706,18,120
6355838-18_A_50_1805_15:24-SETP2025-18-Semaine-39,1249,18,300
4515188-80_R_98_8001_16:20-RESEAU2023-80-Semaine-94,8246,80,120
6452926-T1_R_57_VT109_13:54-SETP2025-L1-Semaine-04,2516,L1,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,2829,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,177,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,139,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,144,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1161,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,265,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1320,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,671,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1324,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,433,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,610,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,2546,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,354,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,635,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,725,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,157,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1390,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,993,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1292,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,237,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,261,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,77,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1050,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,950,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,367,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,745,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,352,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1053,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,79,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,293,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,425,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,39,61,60
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,859,61,120
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,1221,61,300
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,297,61,0
6428450-61_R_99_6104_15:40-PROJET2025-61-Semaine-24,968,61,120
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4135,44,120
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4242,44,120
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4324,44,120
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4243,44,60
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4266,44,60
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4244,44,0
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4245,44,60
4601821-44_R_99_4401_14:33-RESEAU2023-44-Semaine-88,4145,44,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,2853,59,300
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,1277,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,1521,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,2836,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,2838,59,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,2883,59,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,1351,59,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,2658,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,1184,59,60
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,850,59,60
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,191,59,60
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,902,59,60
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6019,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6009,59,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6087,59,0
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6088,59,60
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6091,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6044,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6079,59,300
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,6002,59,120
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,7015,59,300
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,7147,59,300
6257343-59_A_45_5904_14:50-PROJET2025-59-Semaine-26,7146,59,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,109,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1342,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,753,11,0
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,597,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,251,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,799,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,982,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,211,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1258,11,0
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1240,11,0
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1113,11,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1343,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1443,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1613,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1616,11,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,2980,11,0
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1349,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1017,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1298,11,0
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,21,11,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1445,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,451,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,60,11,120
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,70,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,220,11,300
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1316,11,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1015,11,60
6252493-11_A_49_1103_14:58-SETP2025-11-Semaine-37,1223,11,300
6428443-61_A_50_6103_13:50-PROJET2025-61-Semaine-24,138,61,300
6428443-61_A_50_6103_13:50-PROJET2025-61-Semaine-24,178,61,300
6428443-61_A_50_6103_13:50-PROJET2025-61-Semaine-24,2829,61,120
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,447,07,60
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,1593,07,120
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,1054,07,60
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,908,07,300
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,233,07,0
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,2665,07,60
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,868,07,300
6414321-07_A_49_0709_16:00-SETP2025-07-L-Ma-J-V-41,2861,07,120
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4102,09,120
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4098,09,60
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4109,09,300
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4061,09,60
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4138,09,120
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4144,09,120
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4001,09,60
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4003,09,0
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4304,09,0
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4029,09,60
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4023,09,300
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4063,09,300
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4270,09,120
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4269,09,0
6368888-09_R_98_0902_14:10-PROJET2025-09-Semaine-35,4272,09,300
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,1129,33,60
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,731,33,60
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,1271,33,120
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,1106,33,0
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,380,33,300
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,44,33,300
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,65,33,60
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,201,33,300
6416471-33_R_99_3305_13:54-SETP2025-33-L-Ma-J-V-36,243,33,60
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2790,L3,120
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2792,L3,120
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2794,L3,60
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2796,L3,300
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2798,L3,120
6170652-L3_A_48__14:30-JANV2025-L3-Semaine-09,2800,L3,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,412,51,300
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1269,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,415,51,0
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,34,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1109,51,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1126,51,0
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1098,51,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,83,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,930,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,531,51,300
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,360,51,300
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1132,51,300
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,535,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,37,51,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,167,51,0
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,972,51,300
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,951,51,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,805,51,60
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,536,51,120
6416301-51_R_98_5104_15:26-PROJET2025-51-Semaine-10,1219,51,60
